country,year,sex,list,agf,cause,total,d20_new,d30_new,d40_new,d50_new,d60_new,d70_new,d80_new,d90_new,d100p,Calculated total,Check total
USA,1981,2,long,4,102,35.19,0.7,1.38,2.35,5.38,7.96,11.62,4.46,1.33,0.02,35.2,-0.01
USA,1981,2,long,4,103,4213.79,56.43,95.88,227.78,544.24,1122.28,1378.59,689.54,97.76,1.13,4213.63,0.16
USA,1981,2,long,4,104,2211.85,9.11,18.62,67.38,182.72,389.42,607.11,636.57,289.06,11.9,2211.89,-0.04
USA,1981,2,long,4,105,9385.72,13.16,71.45,291.62,706.51,1481.42,2520.06,3233.14,1048.90,19.08,9385.34,0.38
USA,1981,2,long,4,106,2634.42,22.74,35.97,65.30,136.33,328.99,738.01,958.67,331.82,16.57,2634.4,0.02
USA,1981,2,long,4,107,2019.86,7.1,12.93,25.24,75.67,209.62,514.32,810.45,339.86,24.74,2019.93,-0.07
USA,1981,2,long,4,108,118413.79,108.19,391.96,1898.42,7640.42,21842.41,38127.18,37393.18,10613.90,394.45,118410.11,3.68
USA,1981,2,long,4,109,2027.36,7.47,18.48,51.53,158.01,359.11,584.79,638.85,194.32,14.79,2027.35,0.01
USA,1981,2,long,4,110,167647.97,64.6,275.84,1288.88,5497.59,16818.99,40299.31,68381.92,33168.74,1859.35,167655.22,-7.25
USA,1981,2,long,4,111,6294.12,221.28,200.18,298.90,571.06,1205.37,1782.81,1592.64,407.16,14.5,6293.9,0.22
USA,1981,2,long,4,112,40986.14,827.37,566.52,1003.97,2668.59,5652.13,9965.12,13983.71,5990.24,329.32,40986.97,-0.83
USA,1981,3,long,4,0,1977980.98,132410.40,51391.33,81161.75,204447.18,380329.76,512549.58,460956.84,148288.59,6445.55,1977980.98,0.00
USA,1981,3,long,4,1,1220916.72,129076.44,45264.28,59506.45,135383.01,234250.48,295912.49,245299.03,73235.74,2980.67,1220908.59,8.13
USA,1981,3,long,4,102,61.06,3.56,3.46,5.19,8.84,14.09,17.22,7.04,1.64,0.02,61.06,0
USA,1981,3,long,4,103,6350.29,111.61,172.09,382.42,897.13,1737.16,1993.03,935.65,119.71,1.23,6350.03,0.26
USA,1981,3,long,4,104,3969.73,14.95,39.09,179.41,470.41,876.08,1089.12,933.35,352.96,14.41,3969.78,-0.05
USA,1981,3,long,4,105,16350.26,52.1,214.03,702.34,1859.37,3304.13,4443.5,4467.88,1281.97,24.42,16349.74,0.52
USA,1981,3,long,4,106,5165.1,43.78,80.80,132.46,331.05,714.54,1474.44,1785.19,577.11,25.78,5165.15,-0.05
USA,1981,3,long,4,107,3374.02,14.62,32.88,59.89,169.07,434.18,919.62,1269.30,442.28,32.42,3374.26,-0.24
USA,1981,3,long,4,108,289848.51,346.98,2197.45,10188.55,33182.67,69460.77,91307.24,66769.34,15849.99,538.1,289841.09,7.42
USA,1981,3,long,4,109,5087.64,21.01,84.02,220.81,721.6,1225.27,1426.22,1090.01,279.17,19.52,5087.63,0.01
USA,1981,3,long,4,110,331395.89,268.77,1390.38,6242.71,22255.68,50792.42,89015.18,112208.20,46881.52,2355.32,331410.18,-14.29
USA,1981,3,long,4,111,12150.36,387.00,379.45,566.76,1296.95,2642.43,3569.35,2679.26,613.62,15.02,12149.84,0.52
USA,1981,3,long,4,112,83311.4,2069.58,1533.4,2974.76,7871.40,14878.21,21382.17,23512.59,8652.88,438.64,83313.63,-2.23
USA,1982,1,long,4,0,1056439.94,83904.92,34689.64,49650.48,124045.72,233900.88,286872.71,194508.42,47267.56,1599.61,1056439.94,0.00
USA,1982,1,long,4,1,657607.67,81784.22,30245.35,33811.01,75514.15,137536.01,165982,107608.14,24374.95,752.02,657607.85,-0.18
USA,1982,1,long,4,102,20.25,0.58,1.52,0.73,3.13,6.39,6.03,1.60,0.26,0.01,20.25,0
USA,1982,1,long,4,103,1975.31,53.37,68.44,131.30,305.82,631.16,567.39,193.83,23.90,0.09,1975.30,0.01
USA,1982,1,long,4,104,1824.48,8.67,27.82,93.73,273.33,506.43,516.10,314.33,81.17,2.92,1824.5,-0.02
USA,1982,1,long,4,105,7085.12,50.28,135.00,436.54,1087.87,1824.17,1997.82,1281.70,262.31,9.45,7085.14,-0.02
USA,1982,1,long,4,106,2403.43,16.87,58.42,65.65,164.50,385.95,728.73,730.39,245.02,7.88,2403.41,0.02
USA,1982,1,long,4,107,1263.83,7.87,25.15,30.34,92.08,197.96,407.29,361.7,139.10,2.31,1263.8,0.03
USA,1982,1,long,4,108,167938.84,287.69,1703.97,7698.98,24105.42,46514.98,52894.55,29317.44,5275.29,140.82,167939.14,-0.3
USA,1982,1,long,4,109,2937.04,21.72,59.20,195.07,534.90,822.15,791.94,419.41,90.47,2.18,2937.04,0.00
USA,1982,1,long,4,110,163112.13,236.53,1211.54,4944.59,16218.6,34075.55,48942.74,43424.64,13523.22,534.25,163111.66,0.47
USA,1982,1,long,4,111,5882.46,202.06,140.87,298.16,682.58,1544.80,1778.93,1025.15,203.37,6.57,5882.49,-0.03
USA,1982,1,long,4,112,44389.38,1235.06,1012.36,1944.38,5063.34,9855.33,12259.19,9830.09,3048.50,141.11,44389.36,0.02
USA,1982,2,long,4,0,918356.95,42635.64,16382.48,28760.87,72532.81,146838.14,233818.90,267190.03,104996.70,5201.38,918356.95,0
USA,1982,2,long,4,1,558740.15,41204.88,14768.69,23773.95,54949.06,98305.18,135002.35,138139.88,50180.56,2410.6,558735.15,5
USA,1982,2,long,4,102,32.29,2.49,1.33,1.64,2.64,8.51,10.07,4.01,1.58,0.03,32.3,-0.01
USA,1982,2,long,4,103,4175.09,50.49,69.97,185.66,480.25,1067.09,1454.41,706.54,157.50,3,4174.91,0.18
USA,1982,2,long,4,104,2217.74,6.1,9.23,57.10,180.93,358.07,651.52,677.88,259.99,17.03,2217.85,-0.11
USA,1982,2,long,4,105,9540.43,32.73,72.96,251.89,693.24,1492.81,2624.38,3264.38,1076.36,30.79,9539.54,0.89
USA,1982,2,long,4,106,2667.61,15.51,28.93,39.25,148.44,328.35,710.74,989.65,388.41,18.3,2667.58,0.03
USA,1982,2,long,4,107,1882.81,10.21,9.53,17.14,64.78,206.45,473.24,766.71,316.25,18.58,1882.89,-0.08
USA,1982,2,long,4,108,119368.45,118.58,403.79,1774.44,7547.14,21193.90,39325.87,37802.27,10798.59,397.24,119361.82,6.63
USA,1982,2,long,4,109,1843.7,5.39,12.65,52.82,151.19,323.42,554.14,557.37,179.30,7.38,1843.66,0.04
USA,1982,2,long,4,110,167564.76,66.81,249.67,1301.90,5200.19,16635.49,40190.49,67710.90,34348.22,1870.74,167574.41,-9.65
USA,1982,2,long,4,111,6381.56,264.77,215.22,292.80,536.79,1184.22,1839.60,1579.69,452.11,16.06,6381.26,0.3
USA,1982,2,long,4,112,43942.36,857.68,540.51,1012.28,2578.16,5734.65,10982.09,14990.75,6837.83,411.63,43945.58,-3.22
USA,1982,3,long,4,0,1974796.89,126540.56,51072.12,78411.35,196578.53,380739.02,520691.61,461698.45,152264.26,6800.99,1974796.89,0.00
USA,1982,3,long,4,1,1216347.8,122989.12,45014.03,57584.96,130463.25,235841.18,300984.37,245748.03,74555.51,3162.61,1216343.06,4.74
USA,1982,3,long,4,102,52.54,3.06,2.85,2.38,5.76,14.9,16.09,5.61,1.84,0.04,52.53,0.01
USA,1982,3,long,4,103,6150.4,103.86,138.40,316.96,786.07,1698.27,2021.80,900.36,181.41,3.09,6150.22,0.18
USA,1982,3,long,4,104,4042.22,14.78,37.06,150.83,454.26,864.48,1167.62,992.21,341.16,19.96,4042.36,-0.14
USA,1982,3,long,4,105,16625.56,83.02,207.96,688.43,1781.1,3316.98,4622.2,4546.08,1338.67,40.24,16624.68,0.88
USA,1982,3,long,4,106,5071.04,32.39,87.34,104.90,312.94,714.30,1439.47,1720.03,633.43,26.17,5070.97,0.07
USA,1982,3,long,4,107,3146.65,18.08,34.68,47.47,156.86,404.41,880.53,1128.42,455.35,20.89,3146.69,-0.04
USA,1982,3,long,4,108,287307.29,406.25,2107.75,9473.42,31652.56,67708.88,92220.42,67119.72,16073.89,538.06,287300.95,6.34
USA,1982,3,long,4,109,4780.74,27.10,71.85,247.89,686.09,1145.57,1346.08,976.77,269.76,9.56,4780.67,0.07
USA,1982,3,long,4,110,330676.89,303.32,1461.22,6246.49,21418.79,50711.04,89133.23,111135.54,47871.44,2405,330686.07,-9.18
USA,1982,3,long,4,111,12264.02,466.83,356.1,590.96,1219.36,2729.03,3618.52,2604.84,655.47,22.63,12263.74,0.28
USA,1982,3,long,4,112,88331.74,2092.75,1552.88,2956.66,7641.49,15589.98,23241.28,24820.84,9886.33,552.74,88334.95,-3.21
USA,1983,1,long,4,0,1071922.98,79595.59,34768.36,49625.10,121867.82,234985.33,296456.93,202117.67,50768.54,1737.64,1071922.98,0.00
USA,1983,1,long,4,1,669369.70,77491.13,30197.38,34080.45,74629.08,139522.67,173035.45,113137.71,26406.57,864.62,669365.06,4.64
USA,1983,1,long,4,102,16.76,1.76,1.69,0.80,2.41,3.89,4.21,1.68,0.33,0.01,16.78,-0.02
USA,1983,1,long,4,103,1867.02,65.89,68.36,132.95,291.73,556.48,480.40,234.03,36.01,1.1,1866.95,0.07
USA,1983,1,long,4,104,1979.85,11.98,27.19,102.71,274.57,524.52,592.51,362.00,81.77,2.58,1979.83,0.02
USA,1983,1,long,4,105,7211.95,34.41,178.55,428.49,1116.67,1927.87,1985.23,1267.05,266.48,7.05,7211.8,0.15
USA,1983,1,long,4,106,2354.55,22.67,46.02,74.81,165.65,382.92,712.68,711.94,230.62,7.25,2354.56,-0.01
USA,1983,1,long,4,107,1244.01,7.71,21.13,28.57,73.06,229.64,374.26,386.82,118.65,4.17,1244.01,0
USA,1983,1,long,4,108,163918.74,231.23,1678.89,7251.43,22659.38,44485.81,52472.90,29447.36,5533.18,154.85,163915.03,3.71
USA,1983,1,long,4,109,2891.97,12.68,46.44,178.91,468.72,821.61,799.45,449.02,108.15,7.12,2892.1,-0.13
USA,1983,1,long,4,110,166469.88,195.58,1227.65,5058.06,16215.78,34485.88,50253.71,44026.24,14471.15,542.95,166477,-7.12
USA,1983,1,long,4,111,6026.11,185.96,176.20,301.96,662.94,1521.55,1878.30,1078.67,214.68,5.71,6025.97,0.14
USA,1983,1,long,4,112,48572.44,1334.59,1098.86,1985.96,5307.83,10522.49,13867.83,11015.15,3300.95,140.23,48573.89,-1.45
USA,1983,2,long,4,0,947277.98,41267.24,16372.67,28773.43,72331.18,149215.40,240765.90,277163.02,115441.82,5947.32,947277.98,0.00
USA,1983,2,long,4,1,577784.06,39912.21,14796.6,23860.31,54845.38,100474.11,140822.41,144533.17,55859.72,2667.99,577771.9,12.16
USA,1983,2,long,4,102,35.12,0.35,1.54,3.09,6.46,8.19,9.47,4.84,1.15,0.03,35.12,0
USA,1983,2,long,4,103,3971.8,41.49,71.17,223.82,490.09,946.16,1288.51,750.38,154.83,5.04,3971.49,0.31
USA,1983,2,long,4,104,2408.25,6.4,11.43,67.22,174.60,386.81,695.81,722.31,322.48,21.32,2408.38,-0.13
USA,1983,2,long,4,105,9532.67,9.31,65.90,226.11,648.85,1449.92,2679.27,3232.50,1181.96,38.12,9531.94,0.73
USA,1983,2,long,4,106,2657.97,13.34,21.41,52.48,122.35,351.60,737.30,938.90,402.06,18.48,2657.92,0.05
USA,1983,2,long,4,107,1870.01,4.54,9.35,16.60,60.23,210.85,451.13,770.78,327.74,18.78,1870.00,0.01
USA,1983,2,long,4,108,119465.65,114.13,359.06,1754.49,7148.83,20851.34,39120.47,38057.24,11554.94,495.27,119455.77,9.88
USA,1983,2,long,4,109,1942.63,6.91,14.25,50.88,147.68,333.01,573.52,580.74,224.81,10.75,1942.55,0.08
USA,1983,2,long,4,110,172488.15,73.02,250.15,1227.76,5393.87,16781.75,40593.17,69125.98,36891.34,2171.41,172508.45,-20.3
USA,1983,2,long,4,111,6548.61,230.47,212.09,290.99,597.86,1254.26,1842.70,1622.50,478.95,18.3,6548.12,0.49
USA,1983,2,long,4,112,48573.06,855.07,559.72,999.68,2694.98,6167.40,11952.14,16823.68,8041.84,481.83,48576.34,-3.28
USA,1983,3,long,4,0,2019200.96,120862.83,51141.03,78398.53,194199.00,384200.73,537222.83,479280.69,166210.36,7684.96,2019200.96,0
USA,1983,3,long,4,1,1247153.79,117403.26,44993.99,57940.75,129474.43,239996.77,313857.88,257670.86,82266.27,3532.58,1247136.79,17
USA,1983,3,long,4,102,51.87,2.11,3.22,3.89,8.87,12.08,13.67,6.52,1.48,0.04,51.88,-0.01
USA,1983,3,long,4,103,5838.82,107.40,139.54,356.77,781.82,1502.64,1768.92,984.42,190.85,6.14,5838.5,0.32
USA,1983,3,long,4,104,4388.1,18.4,38.62,169.94,449.17,911.32,1288.31,1084.31,404.24,23.91,4388.22,-0.12
USA,1983,3,long,4,105,16744.62,43.72,244.44,654.60,1765.54,3377.79,4664.49,4499.55,1448.44,45.17,16743.74,0.88
USA,1983,3,long,4,106,5012.52,36.03,67.42,127.29,287.99,734.52,1449.99,1650.83,632.70,25.74,5012.51,0.01
USA,1983,3,long,4,107,3114.02,12.24,30.48,45.17,133.29,440.49,825.38,1157.60,446.39,22.95,3113.99,0.03
USA,1983,3,long,4,108,283384.39,345.37,2037.94,9005.92,29808.22,65337.15,91593.37,67504.60,17088.12,650.13,283370.82,13.57
USA,1983,3,long,4,109,4834.59,19.56,60.69,229.79,616.41,1154.62,1372.97,1029.77,332.96,17.87,4834.64,-0.05
USA,1983,3,long,4,110,338958.02,268.61,1477.82,6285.82,21609.65,51267.64,90846.88,113152.22,51362.49,2714.36,338985.49,-27.47
USA,1983,3,long,4,111,12574.72,416.46,388.29,592.95,1260.80,2775.82,3721.00,2701.17,693.63,24.01,12574.13,0.59
USA,1983,3,long,4,112,97145.5,2189.67,1658.58,2985.64,8002.81,16689.89,25819.97,27838.84,11342.79,622.06,97150.25,-4.75
USA,1984,1,long,4,0,1076514.03,78521.82,36723.09,50714.70,118261.90,234707.20,298405.12,204453.23,52823.36,1903.61,1076514.03,0
USA,1984,1,long,4,1,680040.3,76456.99,32048.68,35139.34,73512.72,141233.35,176690.41,116143.09,27891.63,916.78,680032.99,7.31
USA,1984,1,long,4,102,19,0.34,1.13,0.64,2.89,4.30,7.40,1.94,0.33,0.01,18.98,0.02
USA,1984,1,long,4,103,1917.27,42.13,75.05,122.14,272.98,532.24,593.64,245.7,32.63,0.67,1917.18,0.09
USA,1984,1,long,4,104,2067.25,7.98,21.15,111.80,275.84,569.85,633.10,347.78,96.67,3.08,2067.25,0
USA,1984,1,long,4,105,7049.31,35.49,154.40,438.79,1069.55,1826.67,1973.79,1258.13,281.94,10.45,7049.21,0.1
USA,1984,1,long,4,106,2259.83,21.54,54.12,75.78,144.65,358.50,737.35,643.25,217.42,7.29,2259.9,-0.07
USA,1984,1,long,4,107,1183.23,6.73,18.90,25.79,81.36,216.51,350.61,362.37,116.03,5.04,1183.34,-0.11
USA,1984,1,long,4,108,158278.63,227.28,1585.21,7075.42,21012.63,42333.35,50911.18,29277.61,5687.07,164.48,158274.23,4.40
USA,1984,1,long,4,109,2876.35,12.58,53.73,167.94,447.89,817.44,789.90,467.71,114.53,4.66,2876.38,-0.03
USA,1984,1,long,4,110,163647.25,206.08,1307.91,5049.73,15449.63,34200.49,49450.41,42977.82,14401.20,613.24,163656.51,-9.26
USA,1984,1,long,4,111,5948.16,218.14,196.04,330.56,650.27,1520.52,1768.10,1020.30,238.41,5.69,5948.03,0.13
USA,1984,1,long,4,112,51227.45,1286.54,1206.77,2176.77,5341.49,11093.98,14499.23,11707.53,3745.50,172.22,51230.03,-2.58
USA,1984,2,long,4,0,962854.89,40598.2,17225.06,29339.18,70254.48,150508.72,245466.57,281995.08,120915.45,6552.15,962854.89,0
USA,1984,2,long,4,1,593368.78,39199.7,15608.73,24488.14,53571.36,102387.58,145788.33,149774.22,59502.86,3035.69,593356.61,12.17
USA,1984,2,long,4,102,30.05,0.81,0.98,1.64,3.27,6.93,10.67,4.50,1.22,0.04,30.06,-0.01
USA,1984,2,long,4,103,3934.13,56.43,67.69,193.09,409.44,967.11,1310.88,757.33,165.87,6.03,3933.87,0.26
USA,1984,2,long,4,104,2568.51,4.22,13.57,61.75,196.28,414.19,754.05,772.06,328.39,24.08,2568.59,-0.08
USA,1984,2,long,4,105,9502.28,11.11,65.03,223.73,622.45,1475.42,2530.70,3312.06,1200.86,60.27,9501.63,0.65
USA,1984,2,long,4,106,2603.05,13.38,24.04,42.15,134.28,336.80,752.07,893.74,391.54,14.94,2602.94,0.11
USA,1984,2,long,4,107,1751.93,5.08,7.18,19.95,49.47,196.99,434.52,701.14,320.02,17.56,1751.91,0.02
USA,1984,2,long,4,108,118090,91.55,358.13,1708.2,6757.10,20026.13,38506.93,38282.31,11831.18,518.27,118079.8,10.2
USA,1984,2,long,4,109,1977.68,5.91,12.91,37.34,143.16,334.06,580.95,604.34,250.44,8.46,1977.57,0.11
USA,1984,2,long,4,110,170641.63,84.15,292.80,1269.39,5096.25,16662.65,40258.91,67213.57,37508.0,2275.81,170661.53,-19.90
USA,1984,2,long,4,111,6532.79,260.39,189.44,288.95,549.20,1237.08,1881.68,1630.52,481.40,13.5,6532.16,0.63
USA,1984,2,long,4,112,51854.06,865.47,584.56,1004.85,2722.22,6463.78,12656.88,18049.29,8933.67,577.5,51858.22,-4.16
USA,1984,3,long,4,0,2039368.92,119120.02,53948.15,80053.88,188516.38,385215.92,543871.69,486448.31,173738.81,8455.76,2039368.92,0
USA,1984,3,long,4,1,1273409.11,115656.67,47657.43,59627.47,127084.05,243620.92,322478.71,265917.3,87394.49,3952.48,1273389.52,19.59
USA,1984,3,long,4,102,49.04,1.15,2.10,2.28,6.16,11.23,18.06,6.45,1.55,0.05,49.03,0.01
USA,1984,3,long,4,103,5851.4,98.56,142.74,315.23,682.43,1499.35,1904.52,1003.02,198.5,6.7,5851.05,0.35
USA,1984,3,long,4,104,4635.76,12.22,34.73,173.54,472.13,984.03,1387.15,1119.84,425.06,27.15,4635.85,-0.09
USA,1984,3,long,4,105,16551.6,46.61,219.43,662.52,1692.01,3302.10,4504.49,4570.20,1482.80,70.72,16550.88,0.72
USA,1984,3,long,4,106,4862.88,34.91,78.16,117.94,278.92,695.30,1489.42,1536.98,608.96,22.23,4862.82,0.06
USA,1984,3,long,4,107,2935.16,11.81,26.07,45.73,130.83,413.50,785.13,1063.52,436.05,22.61,2935.25,-0.09
USA,1984,3,long,4,108,276368.62,318.81,1943.34,8783.62,27769.73,62359.47,89418.12,67559.93,17518.25,682.75,276354.02,14.60
USA,1984,3,long,4,109,4854.02,18.47,66.63,205.28,591.06,1151.50,1370.86,1072.05,364.97,13.11,4853.93,0.09
USA,1984,3,long,4,110,334288.88,290.25,1600.71,6319.13,20545.88,50863.16,89709.33,110191.39,51909.20,2889.05,334318.10,-29.22
USA,1984,3,long,4,111,12480.94,478.55,385.48,619.52,1199.47,2757.60,3649.79,2650.81,719.81,19.19,12480.22,0.72
USA,1984,3,long,4,112,103081.51,2152.01,1791.33,3181.62,8063.71,17557.76,27156.11,29756.82,12679.17,749.72,103088.25,-6.74
USA,1985,1,long,4,0,1097757.96,79094.35,39719.76,52137.31,116414.08,235858.50,305537.66,212043.85,55022.59,1929.86,1097757.96,0.00
USA,1985,1,long,4,1,700689.86,76974.28,34868.65,36686.16,72857.67,143755.82,183129.91,121773.93,29651.37,987.36,700685.15,4.71
USA,1985,1,long,4,102,19.56,1.05,0.83,1.39,3.56,5.11,4.88,2.28,0.43,0.01,19.54,0.02
USA,1985,1,long,4,103,1799.64,54.54,61.93,113.49,267.22,473.11,544.29,247.26,36.11,1.65,1799.60,0.04
USA,1985,1,long,4,104,2191.31,10.16,28.95,101.57,298.66,573.84,678.51,391.31,105.12,3.21,2191.33,-0.02
USA,1985,1,long,4,105,7120.97,45.71,174.31,442.43,1046.88,1848.19,1995.16,1282.87,282.41,2.79,7120.75,0.22
USA,1985,1,long,4,106,2175.68,16.99,49.42,75.57,154.84,362.82,677.57,633.71,196.76,8.06,2175.74,-0.06
USA,1985,1,long,4,107,1181.59,6.83,20.02,33.03,76.46,212.62,364.36,360.07,105.29,2.92,1181.6,-0.01
USA,1985,1,long,4,108,154311.67,248.46,1663.06,6723.94,19622.84,40573.71,49910.96,29503.05,5882.24,180.05,154308.31,3.36
USA,1985,1,long,4,109,2803.07,15.31,45.88,161.36,457.68,772.46,777.46,469.35,100.37,3.13,2803.00,0.07
USA,1985,1,long,4,110,164386.84,189.25,1293.00,5237.04,15433.34,34106.42,49725.26,43403.94,14433.52,571.99,164393.76,-6.92
USA,1985,1,long,4,111,6179.74,219.81,206.17,304.89,700.35,1537.80,1904.96,1086.86,212.08,6.65,6179.57,0.17
